oem,modelYear,model,ft,ownerNo,City,price_cleaned,km_bucket
MG,2021,MG Hector,Diesel,1,Hyderabad,1800000.0,10000-20000
Skoda,2011,Skoda Laura,Diesel,2,Hyderabad,380000.0,90000-100000
Hyundai,2019,Hyundai i20,Petrol,1,Hyderabad,749000.0,60000-70000
Maruti,2017,Maruti Alto K10,Petrol,3,Hyderabad,330000.0,40000-50000
Tata,2021,Tata New Safari,Diesel,1,Hyderabad,2195000.0,20000-30000
Tata,2022,Tata Tiago NRG,Petrol,1,Hyderabad,700000.0,10000-20000
Hyundai,2016,Hyundai i20,Petrol,1,Hyderabad,645000.0,60000-70000
Renault,2018,Renault KWID,Petrol,1,Hyderabad,391000.0,90000-100000
Honda,2012,Honda City,Petrol,2,Hyderabad,509000.0,70000-80000
Tata,2022,Tata Harrier,Diesel,1,Hyderabad,2275000.0,40000-50000
Hyundai,2015,Hyundai i20,Petrol,2,Hyderabad,516000.0,100000-110000
Maruti,2012,Maruti Wagon R,Petrol,2,Hyderabad,312000.0,40000-50000
Jeep,2019,Jeep Compass,Petrol,1,Hyderabad,1975000.0,60000-70000
Maruti,2016,Maruti Celerio,Petrol,2,Hyderabad,434000.0,80000-90000
Maruti,2013,Maruti Wagon R,Petrol,1,Hyderabad,375000.0,50000-60000
Datsun,2019,Datsun GO,Petrol,1,Hyderabad,432000.0,60000-70000
Hyundai,2019,Hyundai Grand i10 Nios,Petrol,1,Hyderabad,688000.0,70000-80000
Datsun,2018,Datsun RediGO,Petrol,1,Hyderabad,350000.0,20000-30000
Hyundai,2018,Hyundai Grand i10,Petrol,2,Hyderabad,496000.0,40000-50000
Maruti,2017,Maruti Swift,Petrol,1,Hyderabad,630000.0,40000-50000
Hyundai,2019,Hyundai Grand i10,Petrol,1,Hyderabad,685000.0,20000-30000
Citroen,2021,Citroen C5 Aircross,Diesel,1,Hyderabad,3200000.0,30000-40000
Honda,2015,Honda Mobilio,Petrol,2,Hyderabad,550000.0,90000-100000
Maruti,2019,Maruti Vitara Brezza,Diesel,1,Hyderabad,1000000.0,100000-110000
Maruti,2018,Maruti Ignis,Petrol,2,Hyderabad,496000.0,30000-40000
Maruti,2017,Maruti Ciaz,Diesel,1,Hyderabad,788000.0,50000-60000
Hyundai,2021,Hyundai i20 N Line,Petrol,1,Hyderabad,995000.0,30000-40000
Hyundai,2013,Hyundai Grand i10,Petrol,1,Hyderabad,416000.0,60000-70000
Maruti,2019,Maruti Alto 800,Petrol,1,Hyderabad,344000.0,70000-80000
Volkswagen,2019,Volkswagen Polo,Petrol,2,Hyderabad,523000.00000000006,80000-90000
Hyundai,2019,Hyundai Grand i10,Petrol,1,Hyderabad,520000.0,80000-90000
Maruti,2019,Maruti Swift,Petrol,1,Hyderabad,628000.0,40000-50000
Maruti,2014,Maruti Swift,Diesel,1,Hyderabad,525000.0,60000-70000
Hyundai,2019,Hyundai Santro,Petrol,1,Hyderabad,514000.0,60000-70000
Mahindra,2020,Mahindra Marazzo,Diesel,2,Hyderabad,950000.0,110000-120000
Hyundai,2018,Hyundai Verna,Petrol,2,Hyderabad,900000.0,40000-50000
Maruti,2019,Maruti Baleno,Diesel,1,Hyderabad,750000.0,80000-90000
Tata,2011,Tata Manza,Diesel,1,Hyderabad,300000.0,70000-80000
Mahindra,2019,Mahindra TUV 300,Diesel,1,Hyderabad,980000.0,40000-50000
Maruti,2018,Maruti Swift,Petrol,1,Hyderabad,675000.0,40000-50000
Honda,2016,Honda City,Petrol,1,Hyderabad,616000.0,80000-90000
Ford,2018,Ford Ecosport,Petrol,2,Hyderabad,814000.0,40000-50000
Maruti,2019,Maruti Baleno,Petrol,1,Hyderabad,750000.0,30000-40000
Hyundai,2016,Hyundai Grand i10,Petrol,1,Hyderabad,498000.00000000006,50000-60000
Maruti,2015,Maruti Ciaz,Diesel,1,Hyderabad,650000.0,100000-110000
Hyundai,2019,Hyundai Grand i10,Petrol,2,Hyderabad,527000.0,30000-40000
Maruti,2015,Maruti Wagon R,Petrol,2,Hyderabad,329000.0,70000-80000
Ford,2015,Ford Figo,Petrol,1,Hyderabad,350000.0,50000-60000
Hyundai,2018,Hyundai Santro,Petrol,1,Hyderabad,541000.0,20000-30000
Hyundai,2017,Hyundai Creta,Diesel,1,Hyderabad,1125000.0,80000-90000
Honda,2020,Honda City,Petrol,1,Hyderabad,1000000.0,70000-80000
Hyundai,2018,Hyundai Creta,Diesel,1,Hyderabad,1195000.0,100000-110000
Maruti,2016,Maruti Celerio,Petrol,1,Hyderabad,440000.00000000006,40000-50000
Maruti,2019,Maruti Celerio X,Petrol,1,Hyderabad,503000.0,40000-50000
Maruti,2018,Maruti Swift Dzire,Petrol,1,Hyderabad,702000.0,30000-40000
Maruti,2018,Maruti Baleno,Petrol,1,Hyderabad,690000.0,50000-60000
Hyundai,2018,Hyundai Grand i10,Petrol,1,Hyderabad,520000.0,60000-70000
Maruti,2017,Maruti Baleno,Petrol,1,Hyderabad,699000.0,40000-50000
Maruti,2013,Maruti Swift,Petrol,2,Hyderabad,436000.00000000006,40000-50000
Maruti,2016,Maruti Swift,Petrol,1,Hyderabad,510000.0,60000-70000
Maruti,2016,Maruti Baleno,Diesel,1,Hyderabad,660000.0,60000-70000
Maruti,2017,Maruti Baleno,Petrol,1,Hyderabad,599000.0,80000-90000
Jaguar,2017,Jaguar XE,Diesel,1,Hyderabad,3400000.0,70000-80000
Mahindra,2018,Mahindra XUV500,Diesel,1,Hyderabad,1595000.0,50000-60000
Maruti,2012,Maruti Wagon R,Petrol,1,Hyderabad,310000.0,90000-100000
Maruti,2017,Maruti Baleno,Petrol,1,Hyderabad,675000.0,50000-60000
Jaguar,2013,Jaguar XJ,Diesel,1,Hyderabad,3500000.0,60000-70000
Mercedes-Benz,2011,Mercedes-Benz M-Class,Diesel,3,Hyderabad,1200000.0,100000-110000
Maruti,2019,Maruti S-Presso,Petrol,1,Hyderabad,392000.0,90000-100000
Maruti,2019,Maruti S-Presso,Petrol,1,Hyderabad,401000.0,70000-80000
Audi,2017,Audi Q5,Diesel,1,Hyderabad,4200000.0,70000-80000
Maruti,2017,Maruti Baleno,Petrol,3,Hyderabad,581000.0,100000-110000
Volkswagen,2018,Volkswagen Vento,Diesel,1,Hyderabad,909000.0,100000-110000
Mercedes-Benz,2011,Mercedes-Benz M-Class,Diesel,3,Hyderabad,2400000.0,100000-110000
Hyundai,2018,Hyundai Grand i10,Petrol,1,Hyderabad,543000.0,50000-60000
Maruti,2019,Maruti Ertiga,Diesel,1,Hyderabad,1100000.0,70000-80000
Honda,2018,Honda Amaze,Diesel,1,Hyderabad,743000.0,90000-100000
Skoda,2020,Skoda Rapid,Petrol,2,Hyderabad,997000.0,50000-60000
Jeep,2017,Jeep Compass,Diesel,1,Hyderabad,1599000.0,50000-60000
Hyundai,2021,Hyundai i20,Petrol,1,Hyderabad,811000.0,90000-100000
Maruti,2018,Maruti SX4 S Cross,Diesel,1,Hyderabad,975000.0,70000-80000
Audi,2011,Audi A4,Diesel,1,Hyderabad,1199000.0,90000-100000
Mercedes-Benz,2016,Mercedes-Benz S-Class,Petrol,1,Hyderabad,999000.0,40000-50000
Chevrolet,2013,Chevrolet Enjoy,Diesel,1,Hyderabad,525000.0,50000-60000
Maruti,2021,Maruti Swift,Petrol,1,Hyderabad,600000.0,20000-30000
Renault,2019,Renault Duster,Diesel,1,Hyderabad,996000.0,40000-50000
Honda,2012,Honda Brio,Petrol,3,Hyderabad,311000.0,60000-70000
Volkswagen,2022,Volkswagen Taigun,Petrol,1,Hyderabad,1700000.0,10000-20000
Maruti,2016,Maruti Baleno,Petrol,2,Hyderabad,572000.0,70000-80000
Datsun,2017,Datsun GO,Petrol,1,Hyderabad,307000.0,80000-90000
Honda,2014,Honda City,Petrol,1,Hyderabad,454000.0,60000-70000
Maruti,2019,Maruti Vitara Brezza,Diesel,1,Hyderabad,850000.0,60000-70000
Renault,2020,Renault Duster,Petrol,1,Hyderabad,907000.0,30000-40000
Hyundai,2019,Hyundai Santro,Petrol,1,Hyderabad,509000.0,20000-30000
Mercedes-Benz,2022,Mercedes-Benz GLA,Petrol,1,Hyderabad,4800000.0,20000-30000
Hyundai,2021,Hyundai i20 N Line,Petrol,1,Hyderabad,940000.0,40000-50000
Nissan,2011,Nissan Micra,Diesel,2,Hyderabad,227000.0,80000-90000
Audi,2022,Audi Q5,Petrol,1,Hyderabad,6200000.0,20000-30000
Maruti,2019,Maruti Baleno,Petrol,1,Hyderabad,650000.0,30000-40000
Maruti,2017,Maruti Swift,Diesel,1,Hyderabad,580000.0,80000-90000
Honda,2017,Honda Brio,Petrol,1,Hyderabad,595000.0,40000-50000
Hyundai,2017,Hyundai Creta,Diesel,1,Hyderabad,1100000.0,70000-80000
Maruti,2022,Maruti Swift Dzire,Petrol,1,Hyderabad,770000.0,40000-50000
Maruti,2018,Maruti Swift,Petrol,1,Hyderabad,695000.0,20000-30000
Tata,2018,Tata Tiago,Petrol,3,Hyderabad,496000.0,50000-60000
Hyundai,2018,Hyundai Elantra,Diesel,1,Hyderabad,1261000.0,80000-90000
Tata,2021,Tata Nexon,Diesel,1,Hyderabad,928000.0,30000-40000
Maruti,2016,Maruti Vitara Brezza,Diesel,2,Hyderabad,803999.9999999999,70000-80000
Kia,2021,Kia Sonet,Petrol,1,Hyderabad,1100000.0,10000-20000
Maruti,2023,Maruti Brezza,Petrol,1,Hyderabad,1275000.0,0-10000
Hyundai,2018,Hyundai Creta,Diesel,1,Hyderabad,950000.0,70000-80000
Maruti,2018,Maruti Alto K10,Petrol,1,Hyderabad,400000.0,50000-60000
Maruti,2019,Maruti Wagon R,Petrol,1,Hyderabad,475000.0,40000-50000
Hyundai,2017,Hyundai i20 Active,Diesel,1,Hyderabad,720000.0,60000-70000
BMW,2018,BMW 5 Series,Diesel,1,Hyderabad,4050000.0,70000-80000
BMW,2016,BMW X5,Diesel,1,Hyderabad,3875000.0,70000-80000
Honda,2012,Honda City,Petrol,3,Hyderabad,417000.0,80000-90000
Hyundai,2018,Hyundai Grand i10,Diesel,1,Hyderabad,532000.0,80000-90000
Maruti,2020,Maruti XL6,Petrol,1,Hyderabad,1150000.0,30000-40000
Volkswagen,2018,Volkswagen Vento,Diesel,1,Hyderabad,944000.0,50000-60000
Hyundai,2017,Hyundai Grand i10,Petrol,1,Hyderabad,501000.0,80000-90000
Maruti,2022,Maruti Baleno,Petrol,1,Hyderabad,850000.0,40000-50000
Maruti,2016,Maruti Swift,Petrol,1,Hyderabad,472000.0,100000-110000
Mahindra,2014,Mahindra XUV500,Diesel,1,Hyderabad,860000.0,70000-80000
Datsun,2021,Datsun RediGO,Petrol,1,Hyderabad,469000.00000000006,20000-30000
Maruti,2019,Maruti Baleno,Petrol,1,Hyderabad,690000.0,60000-70000
Hyundai,2012,Hyundai i10,Petrol,1,Hyderabad,321000.0,60000-70000
Ford,2015,Ford Ecosport,Petrol,1,Hyderabad,575000.0,60000-70000
Honda,2019,Honda City,Petrol,1,Hyderabad,890000.0,70000-80000
Maruti,2021,Maruti S-Presso,Petrol,1,Hyderabad,525000.0,60000-70000
Nissan,2019,Nissan Terrano,Diesel,1,Hyderabad,900000.0,50000-60000
MG,2019,MG Hector,Diesel,1,Hyderabad,1650000.0,90000-100000
Mahindra,2020,Mahindra XUV300,Diesel,1,Hyderabad,1120000.0,60000-70000
Hyundai,2020,Hyundai Grand i10 Nios,Petrol,1,Hyderabad,599000.0,40000-50000
Hyundai,2021,Hyundai Venue,Petrol,1,Hyderabad,1020000.0,30000-40000
Maruti,2014,Maruti Swift Dzire,Petrol,1,Hyderabad,443000.0,100000-110000
Maruti,2016,Maruti Baleno,Petrol,1,Hyderabad,644000.0,60000-70000
Tata,2018,Tata Tiago,Petrol,1,Hyderabad,519000.00000000006,30000-40000
Hyundai,2016,Hyundai i20,Diesel,1,Hyderabad,695000.0,70000-80000
Honda,2018,Honda City,Petrol,1,Hyderabad,981000.0,40000-50000
Maruti,2014,Maruti Celerio,Petrol,1,Hyderabad,425000.0,70000-80000
MG,2020,MG Hector,Petrol,1,Hyderabad,1537000.0,50000-60000
Maruti,2017,Maruti Alto 800,Petrol,1,Hyderabad,323000.0,40000-50000
Tata,2017,Tata Nexon,Petrol,1,Hyderabad,700000.0,100000-110000
Nissan,2021,Nissan Magnite,Petrol,1,Hyderabad,809000.0,40000-50000
Tata,2019,Tata Harrier,Diesel,1,Hyderabad,1785000.0000000002,70000-80000
Ford,2016,Ford Endeavour,Diesel,1,Hyderabad,2650000.0,100000-110000
Honda,2012,Honda CR-V,Petrol,1,Hyderabad,1195000.0,70000-80000
Land Rover,2017,Land Rover Range Rover Evoque,Diesel,1,Hyderabad,4800000.0,50000-60000
Tata,2010,Tata Manza,Diesel,2,Hyderabad,245000.00000000003,80000-90000
Maruti,2016,Maruti Celerio,Petrol,1,Hyderabad,425000.0,50000-60000
Renault,2017,Renault KWID,Petrol,1,Hyderabad,385000.0,30000-40000
Hyundai,2015,Hyundai Grand i10,Diesel,1,Hyderabad,545000.0,60000-70000
Hyundai,2019,Hyundai i20,Diesel,1,Hyderabad,747000.0,80000-90000
Maruti,2014,Maruti Alto K10,Petrol,2,Hyderabad,280000.0,50000-60000
Renault,2019,Renault Triber,Petrol,1,Hyderabad,633000.0,60000-70000
Honda,2017,Honda City,Petrol,1,Hyderabad,814000.0,50000-60000
Maruti,2019,Maruti Ciaz,Petrol,1,Hyderabad,900000.0,40000-50000
Tata,2021,Tata Tiago,Petrol,1,Hyderabad,605000.0,10000-20000
Hyundai,2019,Hyundai Grand i10 Nios,Petrol,1,Hyderabad,622000.0,20000-30000
Maruti,2020,Maruti Alto 800,Petrol,1,Hyderabad,317000.0,70000-80000
Hyundai,2016,Hyundai Verna,Petrol,1,Hyderabad,795000.0,50000-60000
Hyundai,2017,Hyundai i20,Petrol,2,Hyderabad,602000.0,50000-60000
Hyundai,2015,Hyundai Grand i10,Petrol,1,Hyderabad,575000.0,50000-60000
Hyundai,2019,Hyundai i20,Petrol,2,Hyderabad,675000.0,70000-80000
Volvo,2017,Volvo S60,Diesel,1,Hyderabad,1999000.0,50000-60000
Ford,2016,Ford Ecosport,Petrol,1,Hyderabad,750000.0,40000-50000
Hyundai,2011,Hyundai i20,Petrol,2,Hyderabad,350000.0,70000-80000
Maruti,2020,Maruti Baleno,Petrol,1,Hyderabad,749000.0,60000-70000
Hyundai,2021,Hyundai Santro,Petrol,1,Hyderabad,550000.0,20000-30000
Hyundai,2016,Hyundai i20,Petrol,1,Hyderabad,599000.0,60000-70000
Hyundai,2015,Hyundai i20,Petrol,1,Hyderabad,570000.0,50000-60000
Maruti,2018,Maruti Ciaz,Diesel,1,Hyderabad,894999.9999999999,50000-60000
Honda,2017,Honda City,Petrol,1,Hyderabad,1011000.0,40000-50000
Maruti,2014,Maruti Alto 800,Petrol,2,Hyderabad,267000.0,40000-50000
Nissan,2014,Nissan Sunny,Petrol,1,Hyderabad,570000.0,60000-70000
Hyundai,2014,Hyundai i10,Petrol,2,Hyderabad,369000.0,40000-50000
Tata,2021,Tata Tiago,Petrol,1,Hyderabad,605000.0,60000-70000
Hyundai,2016,Hyundai i20,Petrol,2,Hyderabad,585000.0,60000-70000
BMW,2014,BMW 1 Series,Diesel,1,Hyderabad,1798999.9999999998,70000-80000
Maruti,2021,Maruti Swift,Petrol,2,Hyderabad,723000.0,10000-20000
Maruti,2020,Maruti Ciaz,Petrol,1,Hyderabad,894999.9999999999,60000-70000
Mercedes-Benz,2013,Mercedes-Benz C-Class,Diesel,1,Hyderabad,1350000.0,80000-90000
Honda,2020,Honda City,Petrol,1,Hyderabad,1320000.0,40000-50000
Audi,2015,Audi A4,Diesel,1,Hyderabad,1999000.0,90000-100000
Audi,2015,Audi A6,Diesel,1,Hyderabad,2499000.0,70000-80000
Jaguar,2013,Jaguar XF,Diesel,2,Hyderabad,1700000.0,70000-80000
Jaguar,2013,Jaguar XF,Diesel,1,Hyderabad,1800000.0,70000-80000
Jaguar,2013,Jaguar XF,Diesel,1,Hyderabad,1750000.0,70000-80000
Maruti,2021,Maruti Alto 800,Petrol,1,Hyderabad,429000.0,20000-30000
Maruti,2018,Maruti Ignis,Petrol,1,Hyderabad,376000.0,100000-110000
Volvo,2012,Volvo XC60,Diesel,1,Hyderabad,1015000.0,100000-110000
Hyundai,2012,Hyundai i10,Petrol,2,Hyderabad,312000.0,40000-50000
Maruti,2017,Maruti Celerio,Petrol,2,Hyderabad,492000.0,70000-80000
Maruti,2018,Maruti Swift Dzire,Diesel,1,Hyderabad,800000.0,60000-70000
Maruti,2010,Maruti Alto,Petrol,1,Hyderabad,165000.0,70000-80000
Maruti,2020,Maruti Baleno,Petrol,1,Hyderabad,831000.0,40000-50000
Hyundai,2018,Hyundai i20,Petrol,1,Hyderabad,691000.0,40000-50000
Hyundai,2017,Hyundai Grand i10,Petrol,2,Hyderabad,493000.0,20000-30000
Ford,2016,Ford Endeavour,Diesel,1,Hyderabad,2395000.0,100000-110000
Chevrolet,2012,Chevrolet Beat,Diesel,1,Hyderabad,320000.0,40000-50000
Toyota,2018,Toyota Fortuner,Diesel,1,Hyderabad,3150000.0,100000-110000
Skoda,2017,Skoda Rapid,Diesel,1,Hyderabad,825000.0,80000-90000
Maruti,2012,Maruti Ritz,Diesel,1,Hyderabad,375000.0,80000-90000
Maruti,2011,Maruti Swift,Diesel,3,Hyderabad,323000.0,90000-100000
Maruti,2015,Maruti Swift Dzire,Petrol,1,Hyderabad,487000.0,60000-70000
Toyota,2019,Toyota Glanza,Petrol,2,Hyderabad,709000.0,30000-40000
Renault,2019,Renault Captur,Diesel,1,Hyderabad,983000.0,40000-50000
Hyundai,2018,Hyundai i20,Petrol,1,Hyderabad,672000.0,50000-60000
Hyundai,2018,Hyundai Creta,Diesel,1,Hyderabad,1350000.0,70000-80000
Maruti,2013,Maruti Wagon R,Petrol,1,Hyderabad,311000.0,90000-100000
Maruti,2018,Maruti Swift,Petrol,1,Hyderabad,623000.0,40000-50000
Kia,2020,Kia Sonet,Petrol,1,Hyderabad,1090000.0,30000-40000
Kia,2022,Kia Carens,Petrol,1,Hyderabad,1600000.0,20000-30000
Hyundai,2018,Hyundai Verna,Diesel,1,Hyderabad,925000.0,30000-40000
Mahindra,2022,Mahindra XUV300,Petrol,1,Hyderabad,1150000.0,10000-20000
Hyundai,2018,Hyundai Creta,Diesel,1,Hyderabad,1150000.0,90000-100000
Toyota,2022,Toyota Innova Crysta,Petrol,1,Hyderabad,2550000.0,0-10000
Maruti,2022,Maruti Ciaz,Petrol,2,Hyderabad,894999.9999999999,10000-20000
Hyundai,2019,Hyundai Creta,Petrol,3,Hyderabad,1009000.0,60000-70000
Nissan,2021,Nissan Magnite,Petrol,1,Hyderabad,1050000.0,10000-20000
Maruti,2018,Maruti Ignis,Petrol,1,Hyderabad,441000.0,90000-100000
Toyota,2018,Toyota Yaris,Petrol,1,Hyderabad,759000.0,90000-100000
Ford,2014,Ford Ecosport,Petrol,1,Hyderabad,425000.0,50000-60000
Maruti,2012,Maruti Wagon R,Petrol,2,Hyderabad,306000.0,60000-70000
Volkswagen,2015,Volkswagen Vento,Diesel,2,Hyderabad,600000.0,60000-70000
Maruti,2017,Maruti Swift Dzire,Diesel,1,Hyderabad,736000.0,50000-60000
Maruti,2019,Maruti Vitara Brezza,Diesel,1,Hyderabad,840000.0,60000-70000
Maruti,2013,Maruti Swift,Diesel,2,Hyderabad,426000.0,80000-90000
Datsun,2020,Datsun RediGO,Petrol,1,Hyderabad,305000.0,30000-40000
Hyundai,2018,Hyundai i20,Petrol,1,Hyderabad,629000.0,70000-80000
Maruti,2021,Maruti Baleno,Petrol,1,Hyderabad,869000.0,20000-30000
Volkswagen,2022,Volkswagen Virtus,Petrol,2,Hyderabad,1850000.0,20000-30000
Hyundai,2012,Hyundai i10,Petrol,1,Hyderabad,300000.0,90000-100000
Ford,2021,Ford Freestyle,Diesel,1,Hyderabad,850000.0,30000-40000
Maruti,2022,Maruti Baleno,Petrol,1,Hyderabad,869999.9999999999,0-10000
Maruti,2017,Maruti Swift Dzire,Diesel,1,Hyderabad,775000.0,80000-90000
Honda,2015,Honda Amaze,Petrol,2,Hyderabad,416000.0,70000-80000
Hyundai,2017,Hyundai Creta,Petrol,2,Hyderabad,1025000.0,20000-30000
Maruti,2022,Maruti Swift,Petrol,1,Hyderabad,790000.0,20000-30000
Maruti,2019,Maruti Baleno,Petrol,2,Hyderabad,649000.0,60000-70000
Tata,2021,Tata Tiago,Petrol,1,Hyderabad,599000.0,20000-30000
Hyundai,2017,Hyundai Verna,Diesel,1,Hyderabad,900000.0,40000-50000
Maruti,2015,Maruti Swift Dzire,Diesel,2,Hyderabad,622000.0,80000-90000
Honda,2014,Honda Brio,Petrol,1,Hyderabad,362000.0,60000-70000
Audi,2013,Audi Q3,Diesel,1,Hyderabad,1295000.0,100000-110000
Maruti,2020,Maruti SX4 S Cross,Petrol,1,Hyderabad,964000.0,40000-50000
Ford,2012,Ford Fiesta,Petrol,2,Hyderabad,395000.0,30000-40000
Maruti,2016,Maruti Celerio,Petrol,1,Hyderabad,460000.0,50000-60000
Kia,2019,Kia Seltos,Diesel,1,Hyderabad,1325000.0,80000-90000
Hyundai,2020,Hyundai Venue,Petrol,1,Hyderabad,1050000.0,40000-50000
Renault,2020,Renault KWID,Petrol,1,Hyderabad,465000.00000000006,10000-20000
Honda,2015,Honda City,Petrol,2,Hyderabad,574000.0,80000-90000
Hyundai,2012,Hyundai i10,Petrol,1,Hyderabad,295000.0,70000-80000
Land Rover,2020,Land Rover Range Rover,Petrol,1,Hyderabad,26000000.0,30000-40000
Tata,2021,Tata Tigor,Petrol,1,Hyderabad,707000.0,70000-80000
Hyundai,2016,Hyundai i20,Petrol,1,Hyderabad,605000.0,70000-80000
Honda,2016,Honda Amaze,Petrol,1,Hyderabad,565000.0,80000-90000
Maruti,2017,Maruti Swift,Diesel,1,Hyderabad,608000.0,50000-60000
Maruti,2019,Maruti Swift,Petrol,1,Hyderabad,725000.0,60000-70000
Honda,2014,Honda Brio,Petrol,2,Hyderabad,369000.0,50000-60000
Hyundai,2020,Hyundai Santro,Petrol,2,Hyderabad,508000.0,40000-50000
Maruti,2014,Maruti Wagon R Stingray,Petrol,2,Hyderabad,399000.0,50000-60000
Hyundai,2019,Hyundai Venue,Petrol,1,Hyderabad,920000.0,40000-50000
Hyundai,2019,Hyundai i20,Petrol,1,Hyderabad,740000.0,40000-50000
Hyundai,2016,Hyundai Grand i10,Petrol,1,Hyderabad,625000.0,10000-20000
Maruti,2016,Maruti Celerio,Petrol,1,Hyderabad,450000.0,60000-70000
Tata,2016,Tata Tiago,Petrol,1,Hyderabad,450000.0,90000-100000
Audi,2018,Audi A3,Diesel,1,Hyderabad,2445000.0,30000-40000
Honda,2014,Honda City,Petrol,1,Hyderabad,675000.0,60000-70000
Maruti,2016,Maruti Ciaz,Diesel,1,Hyderabad,652000.0,60000-70000
Hyundai,2019,Hyundai Santro,Petrol,1,Hyderabad,496000.0,10000-20000
Honda,2017,Honda Amaze,Petrol,1,Hyderabad,650000.0,30000-40000
Hyundai,2017,Hyundai Verna,Petrol,1,Hyderabad,789000.0,30000-40000
Maruti,2019,Maruti Celerio X,Petrol,2,Hyderabad,458000.0,70000-80000
Tata,2010,Tata Manza,Diesel,2,Hyderabad,200000.0,80000-90000
Honda,2012,Honda Brio,Petrol,1,Hyderabad,311000.0,90000-100000
Maruti,2021,Maruti SX4 S Cross,Petrol,1,Hyderabad,1000000.0,30000-40000
Hyundai,2016,Hyundai Verna,Petrol,1,Hyderabad,613000.0,60000-70000
Honda,2013,Honda City,Petrol,2,Hyderabad,517000.0,80000-90000
Hyundai,2020,Hyundai Venue,Petrol,1,Hyderabad,999000.0,50000-60000
Maruti,2018,Maruti Baleno,Petrol,1,Hyderabad,740000.0,80000-90000
MG,2020,MG Hector,Diesel,1,Hyderabad,1650000.0,20000-30000
BMW,2012,BMW X1,Diesel,1,Hyderabad,1320000.0,90000-100000
Fiat,2015,Fiat Avventura,Diesel,2,Hyderabad,420000.0,100000-110000
Maruti,2017,Maruti Baleno,Petrol,1,Hyderabad,550000.0,50000-60000
Skoda,2015,Skoda Rapid,Diesel,1,Hyderabad,550000.0,90000-100000
Volkswagen,2018,Volkswagen Polo,Petrol,1,Hyderabad,502000.0,100000-110000
Tata,2019,Tata Tiago,Petrol,1,Hyderabad,552000.0,60000-70000
Maruti,2018,Maruti Vitara Brezza,Diesel,1,Hyderabad,830000.0000000001,110000-120000
Honda,2017,Honda Amaze,Petrol,1,Hyderabad,579000.0,50000-60000
Hyundai,2019,Hyundai Venue,Petrol,1,Hyderabad,950000.0,30000-40000
Mahindra,2018,Mahindra Scorpio,Diesel,1,Hyderabad,1021000.0,80000-90000
BMW,2018,BMW 3 Series,Diesel,1,Hyderabad,2595000.0,40000-50000
Ford,2019,Ford Ecosport,Diesel,1,Hyderabad,869999.9999999999,100000-110000
BMW,2017,BMW 5 Series,Diesel,1,Hyderabad,4500000.0,10000-20000
Honda,2014,Honda City,Petrol,1,Hyderabad,725000.0,60000-70000
Hyundai,2016,Hyundai Creta,Diesel,1,Hyderabad,980000.0,90000-100000
Mahindra,2019,Mahindra Marazzo,Diesel,1,Hyderabad,1100000.0,80000-90000
Skoda,2014,Skoda Fabia,Diesel,2,Hyderabad,350000.0,110000-120000
Nissan,2011,Nissan Micra,Petrol,1,Hyderabad,290000.0,70000-80000
Tata,2018,Tata Tiago,Diesel,1,Hyderabad,590000.0,70000-80000
Hyundai,2013,Hyundai i10,Petrol,1,Hyderabad,299000.0,70000-80000
Maruti,2022,Maruti Brezza,Petrol,1,Hyderabad,1252000.0,10000-20000
Honda,2018,Honda Amaze,Diesel,1,Hyderabad,875000.0,60000-70000
Honda,2016,Honda Jazz,Petrol,1,Hyderabad,550000.0,40000-50000
Honda,2018,Honda City,Petrol,1,Hyderabad,970000.0,90000-100000
Hyundai,2017,Hyundai Grand i10,Petrol,1,Hyderabad,590000.0,20000-30000
Honda,2017,Honda City,Petrol,1,Hyderabad,771000.0,50000-60000
Maruti,2016,Maruti Alto 800,Petrol,2,Hyderabad,257000.0,90000-100000
Toyota,2021,Toyota Glanza,Petrol,1,Hyderabad,767000.0,20000-30000
Tata,2021,Tata Tiago,Petrol,1,Hyderabad,581000.0,30000-40000
Honda,2017,Honda City,Diesel,1,Hyderabad,1025000.0,70000-80000
Skoda,2020,Skoda Rapid,Diesel,2,Hyderabad,1000000.0,80000-90000
Skoda,2019,Skoda Octavia,Petrol,1,Hyderabad,2150000.0,40000-50000
Hyundai,2019,Hyundai i20,Petrol,1,Hyderabad,660000.0,70000-80000
Ford,2014,Ford Ecosport,Diesel,1,Hyderabad,662000.0,80000-90000
Nissan,2016,Nissan Micra Active,Petrol,1,Hyderabad,395000.0,60000-70000
Maruti,2018,Maruti Celerio,Petrol,2,Hyderabad,514000.0,30000-40000
Hyundai,2019,Hyundai i20,Petrol,2,Hyderabad,772000.0,40000-50000
Hyundai,2018,Hyundai i20,Petrol,1,Hyderabad,680000.0,70000-80000
Maruti,2014,Maruti Alto 800,Petrol,2,Hyderabad,254000.0,30000-40000
Maruti,2013,Maruti Wagon R,Petrol,1,Hyderabad,311000.0,50000-60000
Jaguar,2014,Jaguar XF,Diesel,1,Hyderabad,2150000.0,40000-50000
Honda,2017,Honda City,Petrol,1,Hyderabad,1015000.0,50000-60000
Audi,2019,Audi A3,Diesel,1,Hyderabad,2850000.0,40000-50000
Maruti,2014,Maruti Swift,Petrol,1,Hyderabad,461000.00000000006,70000-80000
Renault,2019,Renault KWID,Petrol,2,Hyderabad,372000.0,40000-50000
